date,symbol,side,shares,price
2025-05-14,UBER,sell,200.35292463277833,90.41000366210938
2025-05-14,MU,buy,197.05282660026688,95.0923843383789
2025-05-14,META,buy,28.507465778960807,657.309326171875
2025-05-14,GE,buy,84.38184813071251,222.0646209716797
2025-05-14,AVGO,sell,1.4432248130388956,230.2543487548828
2025-05-14,SHOP,buy,167.4590237623162,111.4499969482422
2025-05-21,META,sell,28.507465778960807,633.5236206054688
2025-05-21,GE,sell,84.38184813071251,232.31036376953125
2025-05-21,SHOP,sell,167.4590237623162,102.31999969482422
2025-05-21,MSFT,buy,40.974244150467385,449.9561767578125
2025-05-21,AVGO,sell,0.4768841585828625,227.88357543945312
2025-05-21,TSLA,buy,55.097168467260204,334.6199951171875
2025-05-21,CSCO,buy,291.00806422399245,61.77803039550781
2025-05-21,MU,sell,4.223677750633016,95.61113739013672
2025-05-29,TSLA,sell,55.097168467260204,358.42999267578125
2025-05-29,CSCO,sell,291.00806422399245,61.63140869140625
2025-05-29,AVGO,sell,1.9010578545757824,240.0251922607422
2025-05-29,MU,buy,3.53452441735314,96.56884765625
2025-05-29,INTU,buy,25.24617238668132,751.1084594726562
2025-05-29,MSFT,buy,0.6076186641407872,456.0308837890625
2025-05-29,GE,buy,77.91799317430247,242.8744659423828
2025-06-05,MU,sell,196.363673266987,106.03618621826172
2025-06-05,MSFT,sell,41.58186281460817,464.9788818359375
2025-06-05,INTU,sell,25.24617238668132,760.4524536132812
2025-06-05,GE,buy,1.2944887297751961,250.59359741210935
2025-06-05,NVDA,buy,141.83025049185898,139.95703125
2025-06-05,GILD,buy,184.48253940996602,107.5990219116211
2025-06-05,META,buy,28.23607280142931,682.4907836914062
2025-06-05,AVGO,sell,2.016577860938355,257.8408508300781
2025-06-12,AVGO,sell,76.986019617838,254.01187133789065
2025-06-12,GE,sell,79.21248190407766,238.72642517089844
2025-06-12,NVDA,sell,141.83025049185898,144.9759063720703
2025-06-12,META,sell,28.23607280142931,691.20361328125
2025-06-12,GILD,sell,2.7109435102330792,109.14784240722656
2025-06-12,SBUX,buy,214.64042331748547,92.43355560302734
2025-06-12,DHR,buy,97.39978387569506,203.69631958007812
2025-06-12,KLAC,buy,22.791310297660235,870.5062255859375
2025-06-12,IBM,buy,71.58762295629283,276.0381774902344
2025-06-20,GILD,sell,181.77159589973294,106.4402313232422
2025-06-20,SBUX,sell,214.64042331748547,91.25756072998048
2025-06-20,DHR,sell,97.39978387569506,195.04591369628903
2025-06-20,KLAC,sell,22.791310297660235,845.6346435546875
2025-06-20,IBM,sell,71.58762295629283,275.9792785644531
2025-06-20,NEM,buy,335.7901609172324,57.751914978027344
2025-06-20,AMD,buy,151.22055515495015,128.24000549316406
2025-06-20,INTU,buy,25.68557131832951,754.996826171875
2025-06-20,NVDA,buy,134.83314516329386,143.8260955810547
2025-06-20,LRCX,buy,214.26395312914048,90.05532836914062
2025-06-27,NEM,sell,335.7901609172324,56.29398727416992
2025-06-27,AMD,sell,151.22055515495015,143.80999755859375
2025-06-27,INTU,sell,25.68557131832951,770.30224609375
2025-06-27,NVDA,sell,134.83314516329386,157.72377014160156
2025-06-27,LRCX,sell,214.26395312914048,96.73310089111328
2025-06-27,NKE,buy,289.5776371428783,70.74334716796875
2025-06-27,IBM,buy,71.99222985541121,284.55419921875
2025-06-27,GS,buy,30.118817508308208,680.1625366210938
2025-06-27,KLAC,buy,23.139831708223895,885.2999267578125
2025-06-27,AMAT,buy,111.93355227366422,182.10191345214844
2025-07-07,IBM,sell,71.99222985541121,287.2749938964844
2025-07-07,KLAC,sell,23.139831708223895,907.93310546875
2025-07-07,AMAT,sell,111.93355227366422,189.62611389160156
2025-07-07,NKE,sell,8.119813328540033,75.15253448486328
2025-07-07,ORCL,buy,91.98522465823731,229.9528961181641
2025-07-07,GS,buy,0.09990295655032,699.9723510742188
2025-07-07,LRCX,buy,216.5718565806284,97.66859436035156
2025-07-07,JPM,buy,73.28091895502315,287.7798767089844
2025-07-14,NKE,sell,281.45782381433827,70.94956970214844
2025-07-14,ORCL,sell,91.98522465823731,227.48487854003903
2025-07-14,LRCX,sell,216.5718565806284,99.1414794921875
2025-07-14,JPM,sell,73.28091895502315,284.5567932128906
2025-07-14,BA,buy,90.6174858291478,230.5099945068359
2025-07-14,WFC,buy,254.40758024394512,82.10540008544922
2025-07-14,COF,buy,95.56776834299421,218.56988525390625
2025-07-14,GS,sell,0.47635644363978713,702.3058471679688
2025-07-14,MS,buy,147.99527917494555,140.5769500732422
2025-07-21,GS,sell,29.74236402121874,695.118408203125
2025-07-21,BA,sell,90.6174858291478,229.32000732421875
2025-07-21,WFC,sell,254.40758024394512,79.00540924072266
2025-07-21,COF,sell,95.56776834299421,213.6608734130859
2025-07-21,MS,sell,147.99527917494555,137.15943908691406
2025-07-21,SHOP,buy,159.2657329373519,128.42999267578125
2025-07-21,AMD,buy,130.28341983851618,157.0
2025-07-21,ORCL,buy,84.65102239723619,241.63319396972656
2025-07-21,NVDA,buy,119.3715438549179,171.35153198242188
2025-07-21,C,buy,223.59084955784488,91.0246353149414
2025-07-28,SHOP,sell,159.2657329373519,126.83999633789062
2025-07-28,ORCL,sell,84.65102239723619,245.77056884765625
2025-07-28,AMD,sell,8.53317158804407,173.66000366210938
2025-07-28,CAT,buy,49.1845678435937,429.8736267089844
2025-07-28,NVDA,buy,0.27011278798552496,176.7206268310547
2025-07-28,NEM,buy,334.875521391338,63.13733673095703
2025-07-28,C,buy,1.1863514104165016,93.87376403808594
2025-08-04,C,sell,224.77720096826138,91.0595932006836
2025-08-04,CAT,sell,49.1845678435937,430.6282348632813
2025-08-04,NVDA,sell,1.365333648637474,179.9700927734375
2025-08-04,AMD,sell,1.339562826980739,176.77999877929688
2025-08-04,GE,buy,77.35461217252008,275.1768798828125
2025-08-04,NEM,sell,6.8044194744721835,64.88288879394531
2025-08-04,JNJ,buy,126.57820707188078,167.83023071289062
2025-08-11,GE,sell,77.35461217252008,274.15081787109375
2025-08-11,AMD,buy,4.361407385707437,172.27999877929688
2025-08-11,NEM,sell,13.36683196598284,68.30455780029297
2025-08-11,AVGO,buy,70.64423447032304,302.1669616699219
2025-08-11,JNJ,sell,0.5464487988059545,170.55809020996094
2025-08-11,NVDA,sell,0.1871795933678726,182.0297393798828
2025-08-18,AMD,sell,124.77209280919881,176.13999938964844
2025-08-18,NVDA,sell,118.08914340089808,181.979736328125
2025-08-18,JNJ,sell,126.03175827307483,172.9424591064453
2025-08-18,AVGO,sell,70.64423447032304,304.0163879394531
2025-08-18,NEM,buy,2.111225841912926,68.4334945678711
2025-08-18,SHOP,buy,151.49738954571322,143.11000061035156
2025-08-18,MO,buy,345.6627385875682,62.72238540649414
2025-08-18,LOW,buy,87.64912577240649,247.35890197753903
2025-08-18,ABBV,buy,107.01741415497463,201.7805328369141
2025-08-25,SHOP,sell,151.49738954571322,140.52999877929688
2025-08-25,MO,sell,345.6627385875682,63.72990036010742
2025-08-25,ABBV,sell,107.01741415497463,202.73780822753903
2025-08-25,INTC,buy,893.9021417895385,24.549999237060547
2025-08-25,LOW,sell,1.6655429510484936,255.22659301757812
2025-08-25,NEM,sell,5.606423997386798,70.51625061035156
2025-08-25,TSLA,buy,63.315916077583026,346.6000061035156
2025-08-25,HD,buy,54.521877271905225,401.2975158691406
2025-09-02,NEM,sell,311.2090717954091,75.23716735839844
2025-09-02,TSLA,sell,63.315916077583026,329.3599853515625
2025-09-02,HD,sell,54.521877271905225,398.7556457519531
2025-09-02,FCX,buy,491.74289454473995,44.5699462890625
2025-09-02,AXP,buy,66.70365388651763,328.572021484375
2025-09-02,BAC,buy,441.8609427051612,49.60147476196289
2025-09-02,INTC,buy,7.942390178145266,24.209999084472656
2025-09-09,INTC,sell,901.8445319676838,24.440000534057617
2025-09-09,FCX,sell,491.74289454473995,43.52859115600586
2025-09-09,AXP,sell,66.70365388651763,321.785888671875
2025-09-09,BAC,sell,441.8609427051612,49.7487678527832
2025-09-09,GOOGL,buy,91.68126690688437,239.30490112304688
2025-09-09,GOOG,buy,91.56271418873207,239.61474609375
2025-09-09,AVGO,buy,65.54075731562929,334.7501220703125
2025-09-09,LOW,sell,3.2680065326094194,265.24359130859375
2025-09-09,PANW,buy,110.61534257652578,197.5500030517578
2025-09-16,LOW,sell,82.71557628874858,266.7126159667969
2025-09-16,GOOG,sell,91.56271418873207,251.0791778564453
2025-09-16,LRCX,buy,189.80126409026462,119.89131927490234
2025-09-16,AVGO,sell,1.9684389390504862,357.9470520019531
2025-09-16,GOOGL,sell,0.9564797268073875,250.8192596435547
2025-09-16,MU,buy,143.48658562254116,158.58990478515625
2025-09-16,PANW,buy,2.17671102356916,201.33999633789065
2025-09-23,GOOGL,sell,90.72478718007699,251.3185882568359
2025-09-23,AVGO,sell,63.57231837657881,337.5845642089844
2025-09-23,PANW,sell,112.79205360009493,203.25
2025-09-23,LRCX,sell,189.80126409026462,131.2962646484375
2025-09-23,MU,sell,3.929716032118023,166.16888427734375
2025-09-23,ORCL,buy,74.47665487716976,311.37286376953125
2025-09-23,AMAT,buy,115.81842186964414,200.227294921875
2025-09-23,KLAC,buy,21.713129528012526,1068.017822265625
2025-09-23,INTC,buy,787.2288859081694,29.34000015258789
2025-09-30,AMAT,sell,115.81842186964414,204.08493041992188
2025-09-30,KLAC,sell,21.713129528012526,1075.39599609375
2025-09-30,MU,buy,1.0929779860619249,167.07757568359375
2025-09-30,INTC,sell,86.79860013374298,33.54999923706055
2025-09-30,ORCL,buy,9.739234916238559,279.03802490234375
2025-09-30,GOOGL,buy,96.79703397747976,242.77020263671875
2025-09-30,GOOG,buy,96.41302517927028,243.2198486328125
2025-10-07,ORCL,sell,84.21588979340832,282.0145263671875
2025-10-07,GOOGL,sell,96.79703397747976,245.42657470703125
2025-10-07,GOOG,sell,96.41302517927028,246.7949981689453
2025-10-07,MU,sell,7.596469570251344,185.53707885742188
2025-10-07,AMD,buy,116.7147450641681,211.5099945068359
2025-10-07,INTC,sell,36.28349256812987,37.16999816894531
2025-10-07,LRCX,buy,176.39188953781863,139.95164489746094
2025-10-07,TSLA,buy,56.82955806238884,433.0899963378906
2025-10-14,MU,sell,133.05337800623371,186.9059295654297
2025-10-14,INTC,sell,664.1467932062966,35.630001068115234
2025-10-14,AMD,sell,116.7147450641681,218.08999633789065
2025-10-14,TSLA,sell,56.82955806238884,429.239990234375
2025-10-14,LRCX,buy,1.5513425126284233,137.9174346923828
2025-10-14,NEM,buy,272.39463656054545,90.09529113769533
2025-10-14,CAT,buy,46.85866045249183,523.7340087890625
2025-10-14,AMAT,buy,112.83856712824242,217.4918975830078
2025-10-14,IBM,buy,89.509488545121,273.07879638671875
2025-10-21,LRCX,sell,177.94323205044705,144.62832641601562
2025-10-21,NEM,sell,272.39463656054545,85.8960189819336
2025-10-21,AMAT,sell,112.83856712824242,225.2769012451172
2025-10-21,IBM,sell,89.509488545121,278.9131774902344
2025-10-21,TMO,buy,44.52225462376192,557.0200805664062
2025-10-21,DHR,buy,112.72845202152742,219.9958343505859
2025-10-21,AMD,buy,104.1876653560817,238.02999877929688
2025-10-21,CAT,buy,0.6113459352262183,522.4307250976562
2025-10-21,PEP,buy,164.28219967679078,150.35299682617188
2025-10-28,CAT,sell,47.47000638771805,522.25146484375
2025-10-28,DHR,sell,112.72845202152742,216.139404296875
2025-10-28,AMD,sell,104.1876653560817,258.010009765625
2025-10-28,PEP,sell,164.28219967679078,147.34945678710938
2025-10-28,MU,buy,112.77683228527093,221.7272491455078
2025-10-28,ISRG,buy,45.84920170582198,545.3900146484375
2025-10-28,IBM,buy,80.90003217821248,309.0937805175781
2025-10-28,TMO,buy,0.3986398096145862,556.6607055664062
2025-10-28,SHOP,buy,139.16797752918575,178.9600067138672
2025-11-04,TMO,sell,44.9208944333765,564.2573852539062
2025-11-04,MU,sell,112.77683228527093,217.85043334960935
2025-11-04,ISRG,sell,45.84920170582198,538.8200073242188
2025-11-04,IBM,sell,80.90003217821248,297.5041198730469
2025-11-04,SHOP,sell,139.16797752918575,160.94000244140625
2025-11-04,GOOGL,buy,87.37491805904973,277.1634826660156
2025-11-04,AMZN,buy,97.13274456715264,249.32000732421875
2025-11-04,CAT,buy,44.41362064858667,545.2637329101562
2025-11-04,GOOG,buy,87.21142471921394,277.6830749511719
2025-11-04,LRCX,buy,155.12067545442522,155.3378448486328
2025-11-11,GOOGL,sell,87.37491805904973,290.9147644042969
2025-11-11,AMZN,sell,97.13274456715264,249.1000061035156
2025-11-11,CAT,sell,44.41362064858667,565.5276489257812
2025-11-11,GOOG,sell,87.21142471921394,291.3445129394531
2025-11-11,LRCX,sell,155.12067545442522,158.72817993164062
2025-11-11,MU,buy,103.57511699601815,240.9114227294922
2025-11-11,LLY,buy,25.318910128799445,985.525390625
2025-11-11,SLB,buy,672.6366912406935,37.09644317626953
2025-11-11,KLAC,buy,21.015006229411295,1187.3624267578125
2025-11-11,IBM,buy,79.59098614520238,311.94146728515625
2025-11-18,LLY,sell,25.318910128799445,1028.333740234375
2025-11-18,KLAC,sell,21.015006229411295,1121.632568359375
2025-11-18,MU,buy,1.6425775754429282,228.3118133544922
2025-11-18,CAT,buy,44.112947303910616,544.5667114257812
2025-11-18,SLB,buy,3.1404244918145423,35.54787826538086
2025-11-18,AMGN,buy,70.82015152270577,339.2034912109375
2025-11-18,IBM,buy,3.5596931704389285,288.3062438964844
2025-11-25,MU,sell,105.21769457146108,224.3450927734375
2025-11-25,SLB,sell,675.777115732508,35.409793853759766
2025-11-25,IBM,sell,83.15067931564131,302.75384521484375
2025-11-25,CAT,sell,44.112947303910616,564.2132568359375
2025-11-25,GOOGL,buy,75.28685599649502,323.0011901855469
2025-11-25,JNJ,buy,118.2901216501352,205.57713317871097
2025-11-25,AMGN,buy,0.9638695930555343,338.76263427734375
2025-11-25,MRK,buy,233.83722514723212,103.99432373046876
2025-11-25,GOOG,buy,74.9384232703142,323.2012939453125
2025-12-03,JNJ,sell,118.2901216501352,204.2442169189453
2025-12-03,INTC,buy,550.0369925857322,43.7599983215332
2025-12-03,AMGN,sell,1.6190041245292832,343.0429992675781
2025-12-03,MRK,buy,5.286112670086737,100.65775299072266
2025-12-03,GOOG,buy,0.2355799846551747,320.1853942871094
2025-12-03,GOOGL,buy,0.042678493357247556,319.1963806152344
2025-12-10,AMGN,sell,70.16501699123202,313.209716796875
2025-12-10,MRK,sell,239.12333781731886,96.08106994628906
2025-12-10,INTC,sell,550.0369925857322,40.779998779296875
2025-12-10,FCX,buy,500.0796078408746,46.23274612426758
2025-12-10,GOOG,sell,3.0981732255120846,320.7740173339844
2025-12-10,GOOGL,sell,3.07592182152365,319.9847412109375
2025-12-10,GS,buy,26.136620616962535,884.5846557617188
2025-12-10,WMT,buy,204.4983073504005,112.71842956542967
2025-12-17,GOOGL,sell,72.25361266832861,296.5112609863281
2025-12-17,GOOG,sell,72.0758300294573,297.85015869140625
2025-12-17,GS,sell,26.136620616962535,867.76318359375
2025-12-17,WMT,sell,204.4983073504005,115.42312622070312
2025-12-17,FCX,sell,25.345608864427675,47.596336364746094
2025-12-17,NEM,buy,227.6654445779068,99.24913787841795
2025-12-17,SHOP,buy,139.711863574955,161.72999572753906
2025-12-17,TSLA,buy,48.35765660835778,467.260009765625
2025-12-17,AMAT,buy,90.7613865195515,247.96075439453125
2025-12-24,NEM,sell,227.6654445779068,104.51847839355467
2025-12-24,SHOP,sell,139.711863574955,169.4499969482422
2025-12-24,TSLA,sell,48.35765660835778,485.3999938964844
2025-12-24,AMAT,sell,90.7613865195515,260.4551696777344
2025-12-24,ABNB,buy,174.16932937587018,136.77999877929688
2025-12-24,COF,buy,96.3226880548079,247.32366943359375
2025-12-24,BA,buy,109.1991211015922,218.16000366210935
2025-12-24,WFC,buy,242.72249779145872,94.83390808105467
2025-12-24,FCX,sell,13.739598018080983,51.67715835571289
