date,equity,cash,positions
2022-09-19,78484.38858135906,0.0,5
2022-09-20,77072.05704885467,0.0,5
2022-09-21,75679.46937696886,0.0,5
2022-09-22,73792.72162648533,0.0,5
2022-09-23,73171.64839532395,0.0,5
2022-09-26,71859.39921249788,0.0,5
2022-09-27,72074.28788052528,0.0,5
2022-09-28,74634.6672678789,0.0,5
2022-09-29,72937.95370550186,0.0,5
2022-09-30,71936.91646445805,0.0,5
2022-10-03,74200.59336749592,0.0,5
2022-10-04,77180.71943410674,0.0,5
2022-10-05,77264.9957151813,0.0,5
2022-10-06,76526.05897779699,0.0,5
2022-10-07,73545.12717597542,0.0,5
2022-10-10,72833.7712663781,0.0,5
2022-10-11,71815.31398310975,0.0,5
2022-10-12,72000.5595048888,0.0,5
2022-10-13,72820.39449244124,0.0,5
2022-10-14,69855.27954932948,0.0,5
2022-10-17,72291.54590590303,0.0,5
2022-10-18,73248.44702711274,0.0,5
2022-10-19,72800.32289057046,0.0,5
2022-10-20,73177.5871196034,0.0,5
2022-10-21,74897.8616679205,0.0,5
2022-10-24,75496.95702590552,0.0,5
2022-10-25,76858.97374151427,0.0,5
2022-10-26,74157.70613108801,1606.3330232309859,5
2022-10-27,75179.64762194888,1606.3330232309859,5
2022-10-28,76869.28781907556,1606.3330232309859,5
2022-10-31,76743.04018078934,1606.3330232309859,5
2022-11-01,76511.94780992492,1606.3330232309859,5
2022-11-02,75817.37892199258,0.0,5
2022-11-03,74093.48261714459,0.0,5
2022-11-04,76866.4557377761,0.0,5
2022-11-07,77776.39654138827,0.0,5
2022-11-08,78978.34455321071,0.0,5
2022-11-09,78003.8896169601,0.0,5
2022-11-10,82805.9854321859,0.0,5
2022-11-11,83619.77356193846,0.0,5
2022-11-14,83482.62864345804,0.0,5
2022-11-15,84184.12488197151,0.0,5
2022-11-16,82759.20092220261,0.0,5
2022-11-17,83811.75524189009,0.0,5
2022-11-18,84601.6302662502,0.0,5
2022-11-21,85116.72138598342,0.0,5
2022-11-22,86463.28788105161,0.0,5
2022-11-23,87035.54649390266,0.0,5
2022-11-25,86864.44208227097,0.0,5
2022-11-28,87398.680816632,0.0,5
2022-11-29,86650.49844880523,0.0,5
2022-11-30,90035.2693123958,0.0,5
2022-12-01,91352.43350091325,0.0,5
2022-12-02,92508.32309703993,0.0,5
2022-12-05,89847.51321922203,0.0,5
2022-12-06,89109.79308324281,0.0,5
2022-12-07,88440.59803714274,0.0,5
2022-12-08,89044.96684012664,0.0,5
2022-12-09,88716.15001013102,0.0,5
2022-12-12,88131.73713475966,0.0,5
2022-12-13,87906.25317814284,0.0,5
2022-12-14,86900.75633126961,0.0,5
2022-12-15,85052.31898726748,0.0,5
2022-12-16,83837.59476599022,0.0,5
2022-12-19,81941.75815018632,0.0,5
2022-12-20,82277.19340679594,0.0,5
2022-12-21,83435.10023218713,0.0,5
2022-12-22,81623.94261210882,0.0,5
2022-12-23,81814.36902046294,0.0,5
2022-12-27,82189.36850982739,0.0,5
2022-12-28,81660.1165780731,0.0,5
2022-12-29,82228.88983342348,0.0,5
2022-12-30,81626.03660295732,0.0,5
