date,equity,cash,positions
2024-01-02,99950.02498750624,0.0,5
2024-01-03,99076.96430908956,0.0,5
2024-01-04,99253.70928501191,0.0,5
2024-01-05,99985.37883219411,0.0,5
2024-01-08,100605.9579235032,0.0,5
2024-01-09,100233.03466198749,0.0,5
2024-01-10,99719.49153829693,0.0,5
2024-01-11,100321.20639643107,0.0,5
2024-01-12,100519.86275251006,0.0,5
2024-01-16,100912.07415218673,0.0,5
2024-01-17,100006.3757885742,0.0,5
2024-01-18,100753.42378534784,0.0,5
2024-01-19,102265.71515281526,0.0,5
2024-01-22,100827.908349368,0.0,5
2024-01-23,101009.19205565784,0.0,5
2024-01-24,100375.37364375286,0.0,5
2024-01-25,102402.01866935275,0.0,5
2024-01-26,101351.77062219789,0.0,5
2024-01-29,101380.16190215824,0.0,5
2024-01-30,101076.98218261512,0.0,5
2024-01-31,99896.39593084462,0.0,5
2024-02-01,100130.77565563458,0.0,5
2024-02-02,106494.61777050188,0.0,5
2024-02-05,105572.03089738806,0.0,5
2024-02-06,105952.28879442468,0.0,5
2024-02-07,109070.56506482672,0.0,5
2024-02-08,108988.3943112892,0.0,5
2024-02-09,109409.69009674549,0.0,5
2024-02-12,108112.67779587286,0.0,5
2024-02-13,107351.28904175591,0.0,5
2024-02-14,110896.13939301073,0.0,5
2024-02-15,111232.02078085614,0.0,5
2024-02-16,110781.90308681561,0.0,5
2024-02-20,108782.2825771342,0.0,5
2024-02-21,102133.49912290134,0.0,5
2024-02-22,106515.04103423463,0.0,5
2024-02-23,103997.3370560285,0.0,5
2024-02-26,104106.69646442692,0.0,5
2024-02-27,104001.9217701054,0.0,5
2024-02-28,103457.82883545483,0.0,5
2024-02-29,104747.79727546379,0.0,5
2024-03-01,107811.99976707216,0.0,5
2024-03-04,109022.42756168144,0.0,5
2024-03-05,108316.73777628565,0.0,5
2024-03-06,108866.28802226899,0.0,5
2024-03-07,109211.82579148975,0.0,5
2024-03-08,106427.39340030336,0.0,5
2024-03-11,105462.31050696586,0.0,5
2024-03-12,107683.76279510038,0.0,5
2024-03-13,106638.94213147202,0.0,5
2024-03-14,105418.75296799968,0.0,5
2024-03-15,105929.34766847799,0.0,5
2024-03-18,106926.90324723357,0.0,5
2024-03-19,107290.84467167738,0.0,5
2024-03-20,108654.74666792469,0.0,5
2024-03-21,112789.20891155345,0.0,5
2024-03-22,110736.39863292885,0.0,5
2024-03-25,110596.171651001,0.0,5
2024-03-26,110188.81371623313,0.0,5
2024-03-27,112439.71924028508,0.0,5
2024-03-28,113456.31130107304,0.0,5
2024-04-01,112918.56888135694,0.0,5
2024-04-02,111909.46816830261,0.0,5
2024-04-03,113939.76147190448,0.0,5
2024-04-04,113545.15610686777,0.0,5
2024-04-05,115722.79615391543,0.0,5
2024-04-08,115835.5523767616,0.0,5
2024-04-09,116537.12948427582,0.0,5
2024-04-10,115323.02114517975,0.0,5
2024-04-11,115209.13306011562,0.0,5
2024-04-12,112162.57683796299,0.0,5
2024-04-15,111576.9983714007,0.0,5
2024-04-16,112626.76122743737,0.0,5
2024-04-17,109431.0790140212,0.0,5
2024-04-18,107235.83444097014,0.0,5
2024-04-19,104341.93876855596,0.0,5
2024-04-22,103907.32017808568,0.0,5
2024-04-23,105416.29914212527,0.0,5
2024-04-24,105399.90013613732,0.0,5
2024-04-25,108570.87631894156,0.0,5
2024-04-26,108187.36488620989,0.0,5
2024-04-29,107612.6001726174,0.0,5
2024-04-30,105651.44656398006,0.0,5
2024-05-01,105282.76435109804,0.0,5
2024-05-02,106964.82774236979,0.0,5
2024-05-03,107083.05108181656,451.33191450563316,5
2024-05-06,108767.82805221855,451.33191450563316,5
2024-05-07,109013.43247012564,451.33191450563316,5
2024-05-08,108526.56213857397,451.33191450563316,5
2024-05-09,108073.25216492028,451.33191450563316,5
2024-05-10,106765.32182546463,0.0,5
2024-05-13,106865.5544401007,0.0,5
2024-05-14,108010.50219052327,0.0,5
2024-05-15,110021.41437813196,0.0,5
2024-05-16,109709.06509565517,0.0,5
2024-05-17,109668.04845369421,0.0,5
2024-05-20,112100.31753757618,0.0,5
2024-05-21,112093.63312456175,0.0,5
2024-05-22,112538.84117576183,0.0,5
