date,equity,cash,positions
2025-01-02,99950.02498750624,0.0,5
2025-01-03,102331.82416579392,0.0,5
2025-01-06,102832.75128785892,0.0,5
2025-01-07,100764.43281763981,0.0,5
2025-01-08,100789.17044191077,0.0,5
2025-01-10,98673.09864668186,0.0,5
2025-01-13,98450.31521663677,0.0,5
2025-01-14,98207.911199889,0.0,5
2025-01-15,101433.94794780611,0.0,5
2025-01-16,101192.49042701065,0.0,5
2025-01-17,102967.78922024586,0.0,5
2025-01-21,103106.64006703577,0.0,5
2025-01-22,101600.94369021287,0.0,5
2025-01-23,101954.84599802537,0.0,5
2025-01-24,101637.92297796921,0.0,5
2025-01-27,101894.27902612885,0.0,5
2025-01-28,100426.60428578302,0.0,5
2025-01-29,100861.7990053181,0.0,5
2025-01-30,101994.60805642992,0.0,5
2025-01-31,101007.3563175745,0.0,5
2025-02-03,99845.742957114,0.0,5
2025-02-04,100301.73553389646,0.0,5
2025-02-05,101018.31532629521,0.0,5
2025-02-06,101232.54861288323,0.0,5
2025-02-07,101083.89225564664,0.0,5
2025-02-10,100605.62918372311,455.52230201305355,5
2025-02-11,101250.19321499782,455.52230201305355,5
2025-02-12,102063.41530529437,455.52230201305355,5
2025-02-13,103245.25691107611,455.52230201305355,5
2025-02-14,103333.08274706472,455.52230201305355,5
2025-02-18,104014.90275956786,54.05648736066541,5
2025-02-19,103782.28855783478,54.05648736066541,5
2025-02-20,103487.66021683592,54.05648736066541,5
2025-02-21,101359.67877043448,54.05648736066541,5
2025-02-24,100798.81211676025,54.05648736066541,5
2025-02-25,100128.78009726375,962.735837831487,5
2025-02-26,100305.09258484124,962.735837831487,5
2025-02-27,99647.61828404902,962.735837831487,5
2025-02-28,100713.75978596634,962.735837831487,5
2025-03-03,100191.28090667073,962.735837831487,5
2025-03-04,98405.15948179876,0.0,5
2025-03-05,98422.03032252021,0.0,5
2025-03-06,97039.283732074,0.0,5
2025-03-07,97130.22975718492,0.0,5
2025-03-10,95243.48388137395,0.0,5
2025-03-11,93202.01826012597,0.0,5
