date,equity,cash,positions
2024-12-24,149030.85745643446,67.7510533877998,5
2024-12-26,148719.21762601013,67.7510533877998,5
2024-12-27,146715.10348334553,67.7510533877998,5
2024-12-30,144565.05003180154,0.0,5
2024-12-31,143725.6602894696,0.0,5
2025-01-02,142622.73981427052,0.0,5
2025-01-03,143282.45185235108,0.0,5
2025-01-06,143974.0917969401,0.0,5
2025-01-07,141900.73759829276,0.0,5
2025-01-08,141350.5609776456,0.0,5
2025-01-10,139437.97317267756,0.0,5
2025-01-13,140557.56368793725,0.0,5
2025-01-14,140255.49009461724,0.0,5
2025-01-15,141625.95095347936,0.0,5
2025-01-16,143090.76253638437,0.0,5
2025-01-17,143837.14009864532,0.0,5
2025-01-21,146149.52954384612,0.0,5
2025-01-22,146462.55419862934,0.0,5
2025-01-23,146567.47229948136,0.0,5
2025-01-24,144063.42200077212,0.0,5
2025-01-27,138013.34821411525,0.0,5
2025-01-28,136664.6570152403,0.0,5
2025-01-29,137541.43792575668,0.0,5
2025-01-30,140295.235284427,0.0,5
2025-01-31,138809.5948828489,0.0,5
2025-02-03,138551.30888849378,0.0,5
2025-02-04,140671.70229824338,0.0,5
2025-02-05,142275.6102010622,0.0,5
2025-02-06,141326.0396912578,0.0,5
2025-02-07,140997.5257184153,0.0,5
2025-02-10,141441.8866795724,0.0,5
2025-02-11,142169.67602662364,0.0,5
2025-02-12,143821.92872966954,0.0,5
2025-02-13,144276.49714631223,78.87535251836321,5
2025-02-14,145014.09881684644,78.87535251836321,5
2025-02-18,145223.3080827806,78.87535251836321,5
2025-02-19,145272.90777159118,78.87535251836321,5
2025-02-20,144235.38754169366,78.87535251836321,5
2025-02-21,141109.03828253478,0.0,5
2025-02-24,141006.33589148088,0.0,5
2025-02-25,138137.77056699214,0.0,5
2025-02-26,138658.22078528843,0.0,5
2025-02-27,137974.58262795562,0.0,5
2025-02-28,139971.3207784579,0.0,5
2025-03-03,139223.72784601364,0.0,5
2025-03-04,136414.61689787588,0.0,5
2025-03-05,136565.08317970438,0.0,5
2025-03-06,135592.34283660987,0.0,5
2025-03-07,134038.75804470901,0.0,5
2025-03-10,134705.40812339497,0.0,5
2025-03-11,130498.03513561025,0.0,5
2025-03-12,129017.7447676876,0.0,5
2025-03-13,129704.40926758351,0.0,5
2025-03-14,129841.63627016086,199.23557035969804,5
2025-03-17,131004.83459072275,199.23557035969804,5
2025-03-18,130192.78412928311,199.23557035969804,5
2025-03-19,129106.83112429548,199.23557035969804,5
2025-03-20,128880.77925661755,199.23557035969804,5
2025-03-21,126639.17888347627,0.0,5
2025-03-24,127223.2845336242,0.0,5
2025-03-25,126087.90234022816,0.0,5
2025-03-26,126179.75897193109,0.0,5
2025-03-27,126214.79924161019,0.0,5
2025-03-28,125648.15613432336,0.0,5
2025-03-31,127561.72862208619,0.0,5
2025-04-01,127312.72337669242,0.0,5
2025-04-02,125588.43956551923,0.0,5
2025-04-03,124392.34333309733,0.0,5
2025-04-04,116288.42296087368,1141.5260710921282,5
2025-04-07,115417.06109842246,1141.5260710921282,5
2025-04-08,114684.80335819728,1141.5260710921282,5
2025-04-09,116697.06304582105,1141.5260710921282,5
2025-04-10,117151.65585024335,1141.5260710921282,5
2025-04-11,118462.07892415699,0.0,5
2025-04-14,120362.97767062124,0.0,5
2025-04-15,119264.28500725493,0.0,5
2025-04-16,118121.82475970311,0.0,5
2025-04-17,120270.1598940059,0.0,5
2025-04-21,118145.10906251532,0.0,5
2025-04-22,118980.32391936445,0.0,5
2025-04-23,117528.82896295874,0.0,5
2025-04-24,118849.43144436157,0.0,5
2025-04-25,117833.8994444247,0.0,5
2025-04-28,117875.33410757092,772.6915740615605,5
2025-04-29,118202.6381585016,772.6915740615605,5
2025-04-30,118957.60022859057,772.6915740615605,5
2025-05-01,118403.9273033847,772.6915740615605,5
2025-05-02,119826.30106107781,772.6915740615605,5
2025-05-05,120397.92242930445,0.0,5
