date,equity,cash,positions
2026-01-02,99950.02498750624,0.0,5
2026-01-05,102662.97046276198,0.0,5
2026-01-06,106120.05973717432,0.0,5
2026-01-07,104821.6442776485,0.0,5
2026-01-08,103240.18043346617,0.0,5
2026-01-09,107433.39659756773,0.0,5
2026-01-12,108509.17881898339,0.0,5
2026-01-13,108612.01748068606,0.0,5
2026-01-14,110058.25081629277,0.0,5
2026-01-15,110828.87818004664,0.0,5
2026-01-16,110644.9738415668,0.0,5
2026-01-20,109739.04881369579,0.0,5
2026-01-21,115439.03896754507,0.0,5
2026-01-22,114507.10261468978,0.0,5
2026-01-23,110419.8895662631,0.0,5
2026-01-26,109210.56865040408,282.467783499207,5
2026-01-27,111978.32088024663,282.467783499207,5
2026-01-28,113101.3325362707,282.467783499207,5
2026-01-29,114416.29239229803,282.467783499207,5
2026-01-30,111841.38922340095,282.467783499207,5
2026-02-02,113600.32725019898,0.0,5
2026-02-03,113007.57752465128,0.0,5
2026-02-04,111551.98772155285,0.0,5
2026-02-05,112495.8779581048,0.0,5
2026-02-06,115780.81053227045,0.0,5
2026-02-09,115223.5531120908,0.0,5
2026-02-10,114910.02070436899,0.0,5
2026-02-11,118558.95082122131,0.0,5
2026-02-12,114297.02209844829,0.0,5
2026-02-13,115734.70542591464,0.0,5
2026-02-17,115341.38158914812,0.0,5
2026-02-18,113631.84313663846,0.0,5
2026-02-19,116028.65838825834,0.0,5
2026-02-20,116524.47032251827,0.0,5
2026-02-23,115807.58506862348,0.0,5
2026-02-24,115099.5736102784,0.0,5
2026-02-25,114622.36908145175,0.0,5
2026-02-26,112839.40945348257,0.0,5
2026-02-27,113592.31577036808,0.0,5
2026-03-02,113654.67483591483,0.0,5
2026-03-03,113763.00239309792,0.0,5
2026-03-04,112910.95048259708,0.0,5
2026-03-05,113107.25886088649,0.0,5
2026-03-06,113221.27149106286,0.0,5
2026-03-09,113338.87490339062,0.0,5
2026-03-10,111131.10545826447,0.0,5
2026-03-11,111709.66964859582,0.0,5
2026-03-12,109627.28718012816,0.0,5
2026-03-13,110786.74425572177,0.0,5
2026-03-16,111422.36034700804,0.0,5
2026-03-17,112074.67641370192,1172.3094019031932,5
2026-03-18,110468.76213017802,1172.3094019031932,5
2026-03-19,110571.09577427073,1172.3094019031932,5
2026-03-20,109087.56785855789,1172.3094019031932,5
2026-03-23,110878.36312307135,1172.3094019031932,5
2026-03-24,108933.64212375537,0.0,5
2026-03-25,107832.39950224318,0.0,5
2026-03-26,109185.32027668273,0.0,5
2026-03-27,105920.05500653929,0.0,5
2026-03-30,107779.39681265035,0.0,5
2026-03-31,109496.85252766847,0.0,5
2026-04-01,107609.68505922136,0.0,5
2026-04-02,108412.37942240077,0.0,5
2026-04-06,109943.79597081579,0.0,5
2026-04-07,109894.64438470802,0.0,5
2026-04-08,109935.37738840317,0.0,5
2026-04-09,109409.95468709036,0.0,5
2026-04-10,108808.69713688776,0.0,5
2026-04-13,109468.92891292657,0.0,5
2026-04-14,108047.65819213953,0.0,5
2026-04-15,108010.81426133643,0.0,5
2026-04-16,107522.25172021729,0.0,5
2026-04-17,108470.82853575391,0.0,5
2026-04-20,108985.71264331562,0.0,5
2026-04-21,108219.20528387609,0.0,5
2026-04-22,109437.22252834568,0.0,5
2026-04-23,106524.27030973024,0.0,5
2026-04-24,112642.6573216462,0.0,5
2026-04-27,113795.79033036422,0.0,5
