date,equity,cash,positions
2025-02-07,142881.55430458122,0.0,5
2025-02-10,144524.73325380497,0.0,5
2025-02-11,144027.51105351016,0.0,5
2025-02-12,146416.2750663806,0.0,5
2025-02-13,147089.14194961957,0.0,5
2025-02-14,147318.88303436743,0.0,5
2025-02-18,151319.07055723,0.0,5
2025-02-19,149168.96048045382,0.0,5
2025-02-20,148695.69161593847,0.0,5
2025-02-21,144807.8370954317,0.0,5
2025-02-24,145906.04803708955,0.0,5
2025-02-25,145707.60074056534,0.0,5
2025-02-26,144462.36764360222,0.0,5
2025-02-27,145089.99351509666,0.0,5
2025-02-28,146922.3649264796,0.0,5
2025-03-03,146531.0634641004,0.0,5
2025-03-04,143340.00225343276,0.0,5
2025-03-05,143724.98452932408,0.0,5
2025-03-06,143184.80325479296,0.0,5
2025-03-07,143797.01655953866,0.0,5
2025-03-10,144934.95278290153,0.0,5
2025-03-11,140548.29259505737,0.0,5
2025-03-12,136905.08636504196,0.0,5
2025-03-13,137269.74261338756,0.0,5
2025-03-14,136301.11934332497,0.0,5
2025-03-17,136493.7839792698,0.0,5
2025-03-18,135708.2695541285,0.0,5
2025-03-19,135117.4884585494,0.0,5
2025-03-20,135370.86323237102,0.0,5
2025-03-21,132613.402192724,0.0,5
2025-03-24,134054.39138229276,0.0,5
2025-03-25,135669.31630534565,0.0,5
2025-03-26,134386.0809156476,0.0,5
2025-03-27,133659.28922104332,0.0,5
2025-03-28,131332.10057474536,0.0,5
2025-03-31,133180.95951912113,0.0,5
2025-04-01,132545.04463333465,0.0,5
2025-04-02,131359.98702470603,0.0,5
2025-04-03,131664.0419399654,0.0,5
2025-04-04,125287.44065908428,0.0,5
2025-04-07,124699.57579703417,0.0,5
2025-04-08,125772.51819808624,0.0,5
2025-04-09,130875.25522145562,0.0,5
2025-04-10,133176.0059891663,0.0,5
2025-04-11,136683.17075127462,0.0,5
2025-04-14,137569.7912074896,0.0,5
2025-04-15,136566.9083422483,0.0,5
2025-04-16,135768.25906556673,0.0,5
2025-04-17,130997.99127783348,0.0,5
2025-04-21,127642.66662006392,0.0,5
2025-04-22,129063.13635980141,0.0,5
2025-04-23,128827.04008148116,0.0,5
2025-04-24,130491.24071331958,0.0,5
2025-04-25,129295.31279867429,0.0,5
2025-04-28,129220.10133558228,455.445059149169,5
2025-04-29,129253.95459217094,455.445059149169,5
2025-04-30,130102.84385509886,455.445059149169,5
2025-05-01,130363.74648337642,455.445059149169,5
2025-05-02,132665.74905197546,455.445059149169,5
2025-05-05,132581.96415463084,0.0,5
2025-05-06,132289.5390702846,0.0,5
2025-05-07,133084.36817938462,0.0,5
2025-05-08,133435.20729512023,0.0,5
2025-05-09,134150.81387727315,0.0,5
2025-05-12,138256.21706077177,576.0382604295982,5
2025-05-13,141259.65347520553,576.0382604295982,5
2025-05-14,140955.07084543855,576.0382604295982,5
2025-05-15,141323.99905948996,576.0382604295982,5
2025-05-16,142563.26646234267,576.0382604295982,5
2025-05-19,141986.80826583115,0.0,5
2025-05-20,141744.04953701235,0.0,5
2025-05-21,139352.40112116965,0.0,5
2025-05-22,139937.0811791638,0.0,5
2025-05-23,138514.7282915251,0.0,5
2025-05-27,143679.84259950378,290.82030204675357,5
2025-05-28,143246.24899205743,290.82030204675357,5
2025-05-29,144917.03799632183,290.82030204675357,5
2025-05-30,142690.86202684202,290.82030204675357,5
2025-06-02,144753.36162770897,290.82030204675357,5
2025-06-03,148049.57217137114,0.0,5
2025-06-04,147893.97029514413,0.0,5
2025-06-05,143914.68200094183,0.0,5
2025-06-06,144691.0569518478,0.0,5
2025-06-09,146883.09185755573,0.0,5
2025-06-10,150341.9859445137,0.0,5
2025-06-11,149994.73601390916,0.0,5
2025-06-12,149597.67985385927,0.0,5
2025-06-13,147575.79074766464,0.0,5
2025-06-16,152659.27684451215,0.0,5
2025-06-17,152509.57284852344,0.0,5
2025-06-18,151997.70065080657,0.0,5
2025-06-20,151128.61179267382,0.0,5
2025-06-23,151929.00146994335,0.0,5
2025-06-24,154875.13590885088,0.0,5
2025-06-25,154036.8838493345,0.0,5
2025-06-26,154506.12490944663,0.0,5
2025-06-27,154515.56375438103,0.0,5
2025-06-30,155059.2942665513,0.0,5
2025-07-01,152186.9819161794,0.0,5
2025-07-02,155863.02517143608,0.0,5
2025-07-03,157455.67207165872,0.0,5
2025-07-07,155289.4177321588,0.0,5
2025-07-08,155312.13599341514,0.0,5
2025-07-09,154886.56590019158,0.0,5
2025-07-10,156166.4808191172,0.0,5
2025-07-11,155204.76354096291,0.0,5
2025-07-14,155042.8510696106,0.0,5
2025-07-15,158504.50034714735,0.0,5
2025-07-16,160767.73862453504,0.0,5
2025-07-17,162342.87901736307,996.5892579315286,5
2025-07-18,161003.56449389484,996.5892579315286,5
2025-07-21,160982.37911194036,996.5892579315286,5
2025-07-22,160060.95981016112,996.5892579315286,5
2025-07-23,163332.72471646758,996.5892579315286,5
2025-07-24,163818.90416232776,0.0,5
2025-07-25,165300.26987934188,0.0,5
2025-07-28,167811.1892575701,0.0,5
2025-07-29,165843.02146087238,0.0,5
2025-07-30,165149.09505348944,0.0,5
2025-07-31,163681.70422232014,2076.923569776214,5
2025-08-01,159964.62974340498,2076.923569776214,5
2025-08-04,164259.1565205224,2076.923569776214,5
2025-08-05,163461.10471559095,2076.923569776214,5
2025-08-06,161225.11032841113,2076.923569776214,5
2025-08-07,161338.75648783313,0.0,5
2025-08-08,162641.44522987693,0.0,5
2025-08-11,161905.0471309536,0.0,5
2025-08-12,163615.03327601124,0.0,5
2025-08-13,164973.79603393804,0.0,5
2025-08-14,163231.71512089152,0.0,5
2025-08-15,163276.90122358772,0.0,5
2025-08-18,163325.24157946117,0.0,5
2025-08-19,163391.75440194126,0.0,5
2025-08-20,164093.80776956293,0.0,5
2025-08-21,163554.31423157203,0.0,5
2025-08-22,166372.3839711345,0.0,5
2025-08-25,164750.70047434006,0.0,5
2025-08-26,165215.34515041317,0.0,5
2025-08-27,164944.24447954042,0.0,5
2025-08-28,165382.87202121425,1632.9416424659264,5
2025-08-29,166054.67769644983,1632.9416424659264,5
2025-09-02,165983.49364448377,1632.9416424659264,5
2025-09-03,165934.82232529012,1632.9416424659264,5
2025-09-04,168524.49999627256,1632.9416424659264,5
2025-09-05,170452.20827515604,0.0,5
2025-09-08,170762.11208362383,0.0,5
2025-09-09,176328.85735193052,0.0,5
2025-09-10,177775.3911958206,0.0,5
2025-09-11,181378.89312538042,0.0,5
2025-09-12,182355.9220802631,0.0,5
2025-09-15,186678.38897744723,0.0,5
2025-09-16,186521.0261966654,0.0,5
2025-09-17,185844.8842190547,0.0,5
2025-09-18,187357.76517745695,0.0,5
2025-09-19,188398.43264685076,892.7057673754624,5
2025-09-22,193140.37099075367,892.7057673754624,5
2025-09-23,190859.7019605776,892.7057673754624,5
2025-09-24,188973.69031247502,892.7057673754624,5
2025-09-25,183780.11545022068,892.7057673754624,5
2025-09-26,184520.93861620457,0.0,5
2025-09-29,186232.23291478038,0.0,5
2025-09-30,186964.94982310268,0.0,5
2025-10-01,199073.89921555723,0.0,5
2025-10-02,201162.48695499357,0.0,5
2025-10-03,199665.24363125453,0.0,5
2025-10-06,202916.87633764045,0.0,5
2025-10-07,196722.13751470053,0.0,5
2025-10-08,201615.87391719685,0.0,5
2025-10-09,202445.7084231446,0.0,5
2025-10-10,193438.5263154074,0.0,5
2025-10-13,199190.56459975895,0.0,5
2025-10-14,196504.90133626692,0.0,5
2025-10-15,205119.19761245072,0.0,5
2025-10-16,205996.3563074944,0.0,5
2025-10-17,205131.01230880697,689.804157879415,5
2025-10-20,209214.54941726106,689.804157879415,5
2025-10-21,207115.83824632614,689.804157879415,5
2025-10-22,202110.5753917404,689.804157879415,5
2025-10-23,207611.60979279716,689.804157879415,5
2025-10-24,213880.00301387784,0.0,5
2025-10-27,215473.28002092135,0.0,5
2025-10-28,215589.63136897932,0.0,5
2025-10-29,217033.8507777981,0.0,5
2025-10-30,212834.32936996414,0.0,5
2025-10-31,214147.81466079125,0.0,5
2025-11-03,217517.2047824495,0.0,5
2025-11-04,209639.32039278827,0.0,5
2025-11-05,217828.81534559437,0.0,5
2025-11-06,214923.01453267317,0.0,5
2025-11-07,213646.68150504288,0.0,5
2025-11-10,222134.46993082878,0.0,5
2025-11-11,216924.13709820376,0.0,5
2025-11-12,217812.6178404881,0.0,5
2025-11-13,211101.94443714118,0.0,5
2025-11-14,208861.0767292331,0.0,5
2025-11-17,207000.93540173935,0.0,5
2025-11-18,205622.04062166956,0.0,5
2025-11-19,206940.94999488146,0.0,5
2025-11-20,200041.12510145328,0.0,5
2025-11-21,203928.55164040203,0.0,5
2025-11-24,210178.25185615697,0.0,5
2025-11-25,216088.79063203008,0.0,5
2025-11-26,214929.87281053045,0.0,5
2025-11-28,214018.42445988546,0.0,5
2025-12-01,209683.99578496977,938.3049851843956,5
2025-12-02,208516.2477470167,938.3049851843956,5
2025-12-03,209545.09346634644,938.3049851843956,5
2025-12-04,207776.32588605993,938.3049851843956,5
2025-12-05,205910.18508204352,938.3049851843956,5
2025-12-08,202525.1027133986,0.0,5
2025-12-09,201562.50239452123,0.0,5
2025-12-10,205713.73047163698,0.0,5
2025-12-11,206349.74476170717,0.0,5
2025-12-12,199377.43844665185,0.0,5
2025-12-15,197674.0288928601,0.0,5
2025-12-16,198367.3681793835,0.0,5
2025-12-17,194851.75296722638,0.0,5
2025-12-18,197329.2363765904,0.0,5
2025-12-19,198606.9201028145,0.0,5
2025-12-22,200651.07314806373,0.0,5
2025-12-23,201462.0891085551,0.0,5
2025-12-24,203272.68351032957,0.0,5
2025-12-26,203618.57341813287,0.0,5
2025-12-29,199723.83766344382,0.0,5
2025-12-30,199175.4966813936,0.0,5
2025-12-31,196962.2397282654,0.0,5
2026-01-02,201400.36748074062,0.0,5
2026-01-05,204170.58125030468,0.0,5
2026-01-06,211710.43438015893,0.0,5
2026-01-07,210433.83563731518,0.0,5
2026-01-08,205838.7889900542,0.0,5
2026-01-09,215187.16741525388,0.0,5
2026-01-12,219243.63222955857,0.0,5
2026-01-13,218561.4634801775,0.0,5
2026-01-14,216217.02757489553,0.0,5
2026-01-15,217545.87391755235,0.0,5
2026-01-16,220114.3354002117,0.0,5
2026-01-20,222433.06465951283,0.0,5
2026-01-21,234122.6304920038,0.0,5
2026-01-22,233133.9094972774,0.0,5
2026-01-23,225215.7963880183,0.0,5
2026-01-26,222897.14149674991,0.0,5
2026-01-27,232752.84128263206,0.0,5
2026-01-28,238988.50119603958,0.0,5
