date,symbol,side,shares,price
2023-01-03,BA,buy,102.35938411625574,195.38999938964844
2023-01-03,NKE,buy,178.77959384902283,111.86959075927734
2023-01-03,DUK,buy,219.0121245180307,91.31914520263672
2023-01-03,MRK,buy,198.64241115199397,100.68343353271484
2023-01-03,CL,buy,274.08001138317707,72.78905487060547
2023-01-10,DUK,sell,219.0121245180307,92.84262084960938
2023-01-10,MRK,sell,198.64241115199397,100.38448333740234
2023-01-10,CL,sell,274.08001138317707,72.03475189208984
2023-01-10,BA,sell,3.3044460579656345,206.69000244140625
2023-01-10,CAT,buy,86.3837593782038,237.00827026367188
2023-01-10,ORCL,buy,246.2293140692597,83.14877319335938
2023-01-10,SLB,buy,381.6154754808819,51.6031379699707
2023-01-10,NKE,sell,6.0771529983312575,118.54878997802734
2023-01-18,CAT,sell,86.3837593782038,239.1937713623047
2023-01-18,ORCL,sell,246.2293140692597,83.35062408447266
2023-01-18,SLB,buy,10.635569175363628,52.68204879760742
2023-01-18,C,buy,468.6661980160117,44.09233856201172
2023-01-18,BA,sell,0.3748926253322793,209.41000366210935
2023-01-18,NFLX,buy,633.2420875392423,32.632999420166016
2023-01-18,NKE,buy,0.44771453007068107,119.10462951660156
2023-01-25,BA,sell,98.68004543295783,212.67999267578125
2023-01-25,NKE,sell,173.15015538076224,119.47203063964844
2023-01-25,SLB,sell,392.25104465624554,51.87055969238281
2023-01-25,NFLX,sell,633.2420875392423,36.79600143432617
2023-01-25,GE,buy,337.55560567737166,63.40769958496094
2023-01-25,FCX,buy,479.46532455740856,44.64060974121094
2023-01-25,C,sell,6.3411561572613095,46.29561996459961
2023-01-25,BKNG,buy,227.99823108855318,93.87627410888672
2023-01-25,NOW,buy,237.51646999577736,89.75399780273438
2023-02-01,C,sell,462.3250418587504,46.51862716674805
2023-02-01,FCX,sell,479.46532455740856,42.88906478881836
2023-02-01,NOW,sell,237.51646999577736,94.76200103759766
2023-02-01,GE,sell,2.3583269806106273,64.60850524902344
2023-02-01,BKNG,sell,2.4921593277409784,96.03553009033205
2023-02-01,MS,buy,244.78705741625504,88.47116088867188
2023-02-01,ABNB,buy,189.986801877302,113.98999786376952
2023-02-01,SHOP,buy,429.5992547641087,50.2599983215332
2023-02-08,BKNG,sell,225.5060717608122,95.22429656982422
2023-02-08,MS,sell,244.78705741625504,89.1649398803711
2023-02-08,ABNB,sell,189.986801877302,116.36000061035156
2023-02-08,SHOP,sell,429.5992547641087,49.79999923706055
2023-02-08,AXP,buy,125.91806419486686,172.11648559570312
2023-02-08,NFLX,buy,590.8070625508997,36.68299865722656
2023-02-08,GE,buy,1.7207443095512076,64.32595825195312
2023-02-08,PANW,buy,260.8953263735832,83.06999969482422
2023-02-08,NVDA,buy,973.141146497502,22.18158912658691
2023-02-15,GE,sell,336.91802300631224,66.53138732910156
2023-02-15,NFLX,sell,590.8070625508997,36.141998291015625
2023-02-15,PANW,sell,260.8953263735832,88.62999725341797
2023-02-15,AXP,buy,1.7520750589577432,173.72225952148438
2023-02-15,NVDA,buy,2.194976085069243,22.740001678466797
2023-02-15,WFC,buy,499.33563424075214,44.41730880737305
2023-02-15,MSFT,buy,84.30266870442925,263.0894775390625
2023-02-15,BKNG,buy,223.76968447617114,98.81716918945312
2023-02-23,NVDA,sell,975.3361225825712,23.63905143737793
2023-02-23,WFC,sell,499.33563424075214,42.82469940185547
2023-02-23,MSFT,sell,84.30266870442925,248.87612915039065
2023-02-23,BKNG,sell,223.76968447617114,95.2796630859375
2023-02-23,UBER,buy,628.0349131935767,34.470001220703125
2023-02-23,LMT,buy,49.28999674649013,439.2040100097656
2023-02-23,AXP,buy,0.8793348644857986,168.40492248535156
2023-02-23,META,buy,126.82078788889991,170.700439453125
2023-02-23,MO,buy,585.9733446679176,36.79632568359375
2023-03-02,AXP,sell,128.5494741183104,168.59722900390625
2023-03-02,UBER,sell,628.0349131935767,33.689998626708984
2023-03-02,LMT,sell,49.28999674649013,441.2589721679687
2023-03-02,MO,sell,585.9733446679176,35.98310089111328
2023-03-02,CRM,buy,117.05688417683315,183.8901824951172
2023-03-02,META,sell,2.518177476615506,173.17103576660156
2023-03-02,BKNG,buy,212.65693079995006,101.22224426269533
2023-03-02,ABNB,buy,175.8915858529851,122.37999725341795
2023-03-02,LIN,buy,63.60302219612925,337.0838623046875
2023-03-09,META,sell,124.30261041228441,180.2752685546875
2023-03-09,BKNG,sell,212.65693079995006,98.37779235839844
2023-03-09,ABNB,sell,175.8915858529851,119.83999633789062
2023-03-09,LIN,sell,63.60302219612925,331.4969482421875
2023-03-09,GE,buy,295.0491918600642,71.9271011352539
2023-03-09,PANW,buy,230.14893475221137,92.20999908447266
2023-03-09,NVDA,buy,906.333055190777,23.41526985168457
2023-03-09,CRM,buy,3.4310703646897167,176.13406372070312
2023-03-09,AVGO,buy,355.8627456167781,59.39532470703125
2023-03-16,CRM,sell,1.1585317146662106,184.58990478515625
2023-03-16,GE,buy,2.9569819929853884,72.24917602539062
2023-03-16,PANW,buy,0.0,94.88500213623048
2023-03-16,AVGO,buy,0.0,60.72917938232422
2023-03-16,NVDA,sell,43.152040715509656,25.518409729003903
2023-03-23,PANW,sell,230.14893475221137,96.94499969482422
2023-03-23,NVDA,sell,863.1810144752674,27.16695022583008
2023-03-23,GE,buy,13.895774894143585,71.95067596435547
2023-03-23,CRM,buy,2.1549726544144647,184.72789001464844
2023-03-23,BKNG,buy,225.11771366556218,99.68809509277344
2023-03-23,AVGO,buy,9.464625757058059,61.428619384765625
2023-03-23,ADBE,buy,60.691780750501174,369.0
2023-03-30,CRM,sell,121.48439548127112,193.75535583496097
2023-03-30,AVGO,sell,365.3273713738362,60.90200424194336
2023-03-30,BKNG,sell,225.11771366556218,102.4760284423828
2023-03-30,AAPL,buy,143.8116081661202,160.04144287109375
