symbol,date,close,high,low,open,volume
MCD,2018-01-02,141.81973266601562,142.85132303006628,141.36124805977087,142.23727846968094,3696900
MCD,2018-01-03,141.22203063964844,142.16356039854895,140.82085046360658,141.827879791622,3789600
MCD,2018-01-04,142.21267700195312,142.56473561209546,141.418511931631,141.83607010860828,2756400
MCD,2018-01-05,142.49925231933594,143.27703946358497,141.96707296281133,142.45831352379307,3737700
MCD,2018-01-08,142.40097045898438,142.6302251732067,141.5822446701296,142.2454230530238,2060800
MCD,2018-01-09,142.0817108154297,142.6466337792112,141.64778701569534,142.6466337792112,2674300
MCD,2018-01-10,142.05711364746094,142.45829379980972,141.20564428478428,142.04893088659188,2172500
MCD,2018-01-11,141.95887756347656,142.9086025673536,140.9027266919819,142.09805946171912,3078000
MCD,2018-01-12,142.10626220703125,142.28637041390152,141.54133933024178,141.93432426909993,2901600
MCD,2018-01-16,142.19630432128906,142.79398320629213,141.54133361389933,142.1471827675114,3662600
MCD,2018-01-17,143.2606658935547,143.84196682566747,142.36007482748954,142.74487703055712,4129600
MCD,2018-01-18,142.92498779296875,143.64545809711382,142.37643044083316,143.43259385837462,2154800
MCD,2018-01-19,144.19400024414062,144.6197412063766,142.76942518602,143.26884848034516,3746300
MCD,2018-01-22,144.26771545410156,144.7753215816842,143.7764748518963,144.07121671466598,3217900
MCD,2018-01-23,144.75892639160156,145.52853074713784,143.15423060125295,143.74371425686516,3197600
MCD,2018-01-24,144.19400024414062,145.16010329389545,143.4817127150803,145.16010329389545,2810800
MCD,2018-01-25,143.8174285888672,144.60339864271162,142.9987024953308,144.4232779027121,2815800
MCD,2018-01-26,146.02796936035156,146.06071290342194,143.28523227262372,143.82559442904005,3957700
MCD,2018-01-29,145.544921875,146.30633104464513,145.1109981023011,145.97884564769893,6091900
MCD,2018-01-30,141.21385192871094,145.46304171549716,139.8793370915481,144.99637440843577,9613000
MCD,2018-01-31,140.11676025390625,142.70393728501725,139.40447266659893,142.1308316117374,7004200
MCD,2018-02-01,140.73898315429688,142.08169318726976,138.2746225886577,139.40446837604006,4751300
MCD,2018-02-02,138.67579650878906,141.41852076960734,138.35649390849184,139.83838578404473,4604500
MCD,2018-02-05,134.14820861816406,138.741260215306,125.96913451946115,138.04533838525683,7309300
MCD,2018-02-06,135.23715209960938,135.94945220108184,129.56338702454153,129.6452646200841,7020000
MCD,2018-02-07,135.6710662841797,137.758807210297,134.69678052251692,134.97514431363055,4974000
MCD,2018-02-08,130.1528778076172,135.68746126532807,129.98093984473834,135.6547177209914,5656000
MCD,2018-02-09,131.651123046875,132.61721358173455,127.09081393185163,130.9797618336211,7187100
MCD,2018-02-12,134.1891326904297,135.81840127567156,132.22419607405027,132.93648341125441,5255900
MCD,2018-02-13,132.9611053466797,134.13189009286745,132.4043776299462,133.4523459731359,5406000
MCD,2018-02-14,130.9879608154297,132.6499733876417,130.73414529332598,132.17511086804316,5865600
