symbol,date,close,high,low,open,volume
GOOG,2018-01-02,52.784610748291016,52.880763117981495,51.80475124673663,51.95889074043229,24752000
GOOG,2018-01-03,53.650978088378906,53.83981155981523,52.69589773110589,52.75041735526322,28604000
GOOG,2018-01-04,53.84526062011719,54.20062886887323,53.726408755055296,53.92456326127012,20092000
GOOG,2018-01-05,54.62984085083008,54.72995986366835,54.12280991551092,54.22193821258216,25582000
GOOG,2018-01-08,54.86328887939453,55.07789608812686,54.599614765413044,54.629846724989726,20952000
GOOG,2018-01-09,54.82958984375,55.04320635301427,54.58033781116727,54.985219219091455,18050000
GOOG,2018-01-10,54.648681640625,54.74731080900589,54.32652125805604,54.37558816327823,20856000
GOOG,2018-01-11,54.79290771484375,54.842715764024604,54.49899787346576,54.8315645389233,19566000
GOOG,2018-01-12,55.62259292602539,55.7232073070921,54.57631755995158,54.63876669191628,34410000
GOOG,2018-01-16,55.59781265258789,56.497378863475554,55.40312942524998,56.13061358680884,31506000
GOOG,2018-01-17,56.104347229003906,56.13507832865972,55.362387992020274,55.818866014445625,24052000
GOOG,2018-01-18,55.99579620361328,56.130609175850104,55.386668601831815,56.07608955749179,23964000
GOOG,2018-01-19,56.37842559814453,56.395774468654906,55.921951404290716,56.096907276299035,35564000
GOOG,2018-01-22,57.28543472290039,57.487155064561215,56.25948036120364,56.37743983441831,32360000
GOOG,2018-01-23,57.98724365234375,58.069367187512455,57.43114578640239,57.48566540745692,26662000
GOOG,2018-01-24,57.703250885009766,58.47742348535652,57.54514473378086,58.352029864364894,28332000
GOOG,2018-01-25,58.0070686340332,58.283134241450966,57.62989329362075,58.114122661888125,29610000
GOOG,2018-01-26,58.27817916870117,58.27817916870117,57.399425554776826,58.24051305965091,40376000
GOOG,2018-01-29,58.26528549194336,58.825845310386,58.08685834467142,58.30989416944023,27578000
GOOG,2018-01-30,57.675987243652344,58.311879311861354,57.6675585966685,57.8811750728512,31126000
GOOG,2018-01-31,57.98575973510742,58.13742245133559,57.449982867658214,58.01698241008239,30774000
GOOG,2018-02-01,57.87473678588867,58.18698623193474,57.37018636160835,57.62246346442768,48242000
GOOG,2018-02-02,55.109127044677734,55.662744413926845,54.88004477768333,55.60971085949489,97158000
GOOG,2018-02-05,52.328636169433594,55.01495088152818,52.14178413302723,54.0534271065371,75966000
GOOG,2018-02-06,53.557796478271484,53.612811458951754,50.709756878725884,50.91014239465068,68960000
GOOG,2018-02-07,51.970794677734375,53.61628686390739,51.95493187880112,53.60439071004708,47384000
GOOG,2018-02-08,49.638362884521484,52.46841126514506,49.59573940743253,52.30931437239838,57182000
GOOG,2018-02-09,51.43551254272461,51.74230928025687,49.194271130871755,50.417983012573345,70118000
GOOG,2018-02-12,52.1373176574707,52.61114071193444,51.59152779902824,51.94204077164319,41154000
GOOG,2018-02-13,52.14525604248047,52.456015652162584,51.74810751499644,51.793359032957376,25302000
GOOG,2018-02-14,53.01755905151367,53.11767428721167,51.88008873687723,51.98912419621217,31116000
GOOG,2018-02-15,53.99989700317383,54.09699092992686,52.75189764243969,53.481960630494406,36868000
GOOG,2018-02-16,54.261592864990234,54.75077960248255,53.94007532797366,53.944885215504506,33590000
GOOG,2018-02-20,54.64124298095703,55.210719274386996,53.95033215729679,54.05193724627006,28462000
GOOG,2018-02-21,55.081363677978516,56.202974975028226,54.833053239420366,54.83999203142783,30258000
GOOG,2018-02-22,54.847923278808594,55.65034638760667,54.6476890200485,55.32174636331623,26344000
GOOG,2018-02-23,55.847110748291016,55.87139462936793,54.752955904159975,55.145793624078706,25220000
GOOG,2018-02-26,56.68770217895508,56.69811225810057,55.842406021155504,55.89717143207605,31182000
GOOG,2018-02-27,55.42582702636719,56.702073191572595,55.411454084309334,56.56329735007741,35482000
GOOG,2018-02-28,54.75374984741211,55.883785994677325,54.67989992586077,55.660753937691084,37652000
GOOG,2018-03-01,53.008636474609375,55.020893633621334,52.88378738145723,54.90937760835708,50318000
GOOG,2018-03-02,53.47452926635742,53.62713353500574,51.94774165232952,52.19382109309138,45432000
GOOG,2018-03-05,54.069786071777344,54.37558829913073,52.982868659692855,53.28718481323301,24044000
