symbol,date,close,high,low,open,volume
DE,2018-01-02,139.4761962890625,139.52033422782893,138.18745467873342,138.2933749565665,1897600
DE,2018-01-03,140.1116943359375,140.43830418974827,139.14954957544768,139.37022572064276,1392300
DE,2018-01-04,140.9149932861328,141.32104341920726,138.89360522690924,140.52660102032414,1747000
DE,2018-01-05,141.51522827148438,141.6476285929077,138.222729942702,141.05621804220814,1574400
DE,2018-01-08,142.21255493164062,142.27433725683454,140.26177161586588,141.2768901035242,2711800
DE,2018-01-09,146.17591857910156,146.51133724030277,142.57448142042156,143.00699814726144,4345200
DE,2018-01-10,145.59332275390625,148.682789360527,144.85185400087857,147.18219398825516,5473700
DE,2018-01-11,147.81771850585938,147.8971586874402,144.56053637101263,145.76101516791272,1958200
DE,2018-01-12,149.44189453125,150.70415566995317,148.25907357561132,148.6915902182981,2316500
DE,2018-01-16,147.8883514404297,150.5982615531355,146.84676627553694,150.19221143202105,2046100
DE,2018-01-17,147.7912139892578,148.85929240412028,146.87320719822915,148.82399014904323,1960400
DE,2018-01-18,148.2061309814453,148.69162131671757,146.7584956438194,147.37639978089666,2185900
DE,2018-01-19,150.34225463867188,150.34225463867188,148.37381367380408,148.76220585465697,1613900
DE,2018-01-22,150.3952178955078,150.41286229027565,148.92992498955917,150.059785828868,1401000
DE,2018-01-23,148.87698364257812,150.13924494685153,148.6739518561103,149.97152889238046,1365000
DE,2018-01-24,149.70672607421875,150.43935913994878,148.3473532611903,149.8038241322922,1448700
DE,2018-01-25,149.29190063476562,151.29563128271258,147.33229446151498,150.94255467108573,1651300
DE,2018-01-26,151.37501525878906,151.78988749435163,149.30065408097624,149.61842827270496,1554500
DE,2018-01-29,149.33595275878906,151.78104819017744,148.9652184554924,151.37501163042515,1487600
DE,2018-01-30,148.7445068359375,149.5301131774781,147.25274778168597,148.07365637126227,1712700
DE,2018-01-31,146.89968872070312,150.57174285941593,146.67019038790949,149.54780235494752,1969800
DE,2018-02-01,148.16197204589844,148.6386266020838,144.99305230511706,146.5201409561438,1721300
DE,2018-02-02,145.6109619140625,148.23258227769222,145.39910795369684,147.11155709355887,2568700
DE,2018-02-05,138.60226440429688,146.58190716041034,138.55812648548283,143.9691093822412,3549600
DE,2018-02-06,142.8922882080078,143.22770694555552,133.68566815090236,135.892430627705,3377400
DE,2018-02-07,142.50381469726562,144.90477198213742,142.03598239614738,142.265480714186,2378800
DE,2018-02-08,135.6363983154297,142.30964324373207,135.59226038959622,142.29198537959792,3051300
DE,2018-02-09,136.75743103027344,138.71703651778398,131.16992220045796,137.1811389787655,3895300
DE,2018-02-12,140.53546142578125,141.55056673363868,137.62253238848302,138.35517911540106,2343100
DE,2018-02-13,142.38023376464844,142.65386999542324,139.07891419662027,139.48496417935155,1795900
DE,2018-02-14,144.1279754638672,145.5403079121375,141.02085215907277,141.19740381685688,2854000
DE,2018-02-15,147.2439422607422,147.78239256926204,143.87201791957042,145.64624919731506,3026200
DE,2018-02-16,149.56546020507812,154.70279365121584,143.0069584342482,146.3171004767862,6626900
DE,2018-02-20,145.44325256347656,150.02449196577882,144.4546141720039,149.21239181488914,3750400
DE,2018-02-21,143.07763671875,147.21752493321293,142.9717164388261,145.46977296942757,2753300
DE,2018-02-22,144.90478515625,146.35242010941758,143.66899067930026,143.88084462452096,1908800
DE,2018-02-23,146.74082946777344,146.75847386352373,143.7661055653122,145.66392869081193,2038800
DE,2018-02-26,147.81771850585938,148.56800933579484,146.20236746869946,147.45580638665345,1770000
DE,2018-02-27,144.39280700683594,147.87948716725177,144.39280700683594,147.87948716725177,2281800
DE,2018-02-28,142.0006866455078,145.5756430184913,142.0006866455078,144.6929384063474,2781400
DE,2018-03-01,138.41693115234375,143.74847544121872,137.47244406376515,141.89479005906566,3697000
DE,2018-03-02,135.32742309570312,137.93139864526393,133.97688630463256,137.30468600051958,4169500
DE,2018-03-05,139.0612335205078,139.67913732359085,133.32365540444434,134.6477118927667,3093400
DE,2018-03-06,139.91749572753906,140.8531738802558,138.9906667096355,139.9969493748188,2394000
DE,2018-03-07,139.3790283203125,139.74977604483414,136.8015329231214,137.73719749214956,2589100
DE,2018-03-08,142.16844177246094,142.4244337230211,137.45480107994592,139.19373072158658,3508000
DE,2018-03-09,148.23260498046875,148.3032229780729,142.7598381217024,142.99817217999066,3828000
DE,2018-03-12,144.7900390625,148.33851543860604,143.7043161413122,148.25907525464189,2260900
DE,2018-03-13,142.39791870117188,146.8026062256777,141.82415260493298,145.6109630454964,2732300
DE,2018-03-14,141.41812133789062,143.4395091091281,140.2617669043395,143.36889111913231,2243000
DE,2018-03-15,140.87962341308594,142.7156366574401,140.4823956697691,142.04478618234913,1320700
DE,2018-03-16,144.65768432617188,144.7459467353798,140.6766765793741,140.98562868412174,3818700
DE,2018-03-19,140.81787109375,143.8190615024395,139.31727588940524,143.57190527908878,2798600
DE,2018-03-20,141.22390747070312,143.04227671013132,140.5089054627993,141.40926788575015,1499400
DE,2018-03-21,139.51148986816406,141.6211537036318,137.46360836194975,140.2529586332393,2901100
DE,2018-03-22,133.80039978027344,138.02854999064039,133.47380330317606,135.7070454460995,3768800
DE,2018-03-23,130.64027404785156,135.6981673731132,130.28719761370164,133.95923832346955,2940600
DE,2018-03-26,135.3539276123047,135.65404396033102,131.4347168166536,133.63265624097255,2463800
DE,2018-03-27,134.31234741210938,138.57581263503567,133.20013089456063,136.14837476375703,2691400
DE,2018-03-28,134.24147033691406,136.1468070043435,131.85759198248252,134.24147033691406,2655000
DE,2018-03-29,137.64443969726562,138.09639633409208,134.27688068205595,135.0567266325218,3526700
DE,2018-04-02,134.54273986816406,137.25450666872737,132.3006439376714,136.81140716478373,2150600
DE,2018-04-03,135.6239013671875,135.7745671105598,132.71716946413426,135.31373980232212,1957400
DE,2018-04-04,131.66262817382812,132.18548248243764,127.23163195375977,128.78248063078368,4478100
DE,2018-04-05,134.11737060546875,135.79228638926227,132.3183874866655,132.8589694868489,2963400
DE,2018-04-06,128.844482421875,132.75262357125527,126.75305207293378,132.33610892600205,3294000
DE,2018-04-09,126.69103240966797,130.6612006893101,126.48719687556785,129.9788235792336,3629600
DE,2018-04-10,131.16632080078125,132.4779051736354,128.88879619960275,129.42937817862816,2597400
DE,2018-04-11,127.9760513305664,129.54461444339768,127.83425618926097,128.73818331217197,2309000
DE,2018-04-12,133.1602783203125,133.97557990895567,129.07489973138078,129.07489973138078,3258100
DE,2018-04-13,132.91212463378906,134.7022504323646,132.02592561778667,134.4452586675464,2634900
DE,2018-04-16,132.0259246826172,134.06418510945002,131.41444520233497,133.9667026774873,2608100
DE,2018-04-17,132.1765594482422,134.83515612656277,132.1765594482422,133.5413133156137,1957800
DE,2018-04-18,132.72601318359375,134.445241215035,132.4069810383539,133.45268925077656,2022000
DE,2018-04-19,131.24607849121094,133.39067846785093,129.82815466950865,132.77919898877087,2290300
DE,2018-04-20,130.23580932617188,132.8146381062636,129.65091474828574,131.4498976135194,1896700
DE,2018-04-23,129.42050170898438,130.99794843898223,128.78245084142665,130.49280849602394,1245200
DE,2018-04-24,122.39297485351562,132.1766082955631,121.77263810378628,131.4322041958879,5467900
DE,2018-04-25,122.29547882080078,123.97925174346133,120.61170589814023,122.3575192500493,3067300
DE,2018-04-26,120.81552124023438,122.50816471495878,118.48481335118795,122.33978472752315,4071600
DE,2018-04-27,121.90553283691406,124.00582014942702,120.81551184815308,121.14340115251707,2602000
DE,2018-04-30,119.92931365966797,122.68539312197551,119.8318312276639,122.06505651936946,2533400
DE,2018-05-01,119.96478271484375,120.71805745217583,117.13780507174171,119.42420065592148,2378800
DE,2018-05-02,119.41532135009766,122.18912868893572,119.27352625749667,120.00021596533352,2585000
DE,2018-05-03,121.29403686523438,121.78144895565482,116.32246058758957,120.52304816368321,3716900
DE,2018-05-04,121.6751480102539,122.51703451220165,119.76981169287102,120.62942596436297,1934700
DE,2018-05-07,124.2628173828125,125.63642845460406,123.42093108794761,124.06785253276091,1840900
DE,2018-05-08,125.90229034423828,126.46058648324421,124.26281689047904,124.64387594531924,2189300
DE,2018-05-09,128.64060974121094,128.96849894123508,125.91997317373908,126.912524937636,2332600
DE,2018-05-10,129.92568969726562,130.71440659276269,128.10012116537328,128.91542296008592,2413800
DE,2018-05-11,130.55484008789062,132.0436478820197,129.51797538272962,130.102869954276,2487000
DE,2018-05-14,130.04974365234375,131.7069319700362,129.19898639821798,131.46766790177745,3483900
DE,2018-05-15,128.9685516357422,129.78385317048864,127.00118858712521,128.79131452337555,3135000
DE,2018-05-16,130.58145141601562,130.8030012056442,129.0483171357111,129.0483171357111,1887400
DE,2018-05-17,130.10289001464844,131.24609444642388,128.8622166615766,130.53713244938626,4095700
DE,2018-05-18,137.5824432373047,139.22191737402358,129.48258206361513,129.82819925452583,7788800
DE,2018-05-21,140.3118896484375,143.02365643174136,138.33566965967745,141.3487408583876,4922000
DE,2018-05-22,137.4406280517578,141.26901501319176,137.27224804340867,140.32077539662615,2462000
DE,2018-05-23,138.7610626220703,138.85854506812322,135.63278074736223,136.23538967036149,2005000
DE,2018-05-24,140.17897033691406,140.59548500517744,138.19389296203374,140.49800256106633,2426800
DE,2018-05-25,140.90567016601562,141.25128730666185,139.6384118244216,139.75360852308606,2096700
DE,2018-05-29,137.36972045898438,140.80817736511597,136.04042178154077,139.16870358733868,3350500
DE,2018-05-30,137.43177795410156,138.38000409681842,136.6607889525879,138.0521147094762,2870600
DE,2018-05-31,132.49562072753906,137.4228990136641,132.45132159101618,137.2899610371206,4754600
DE,2018-06-01,135.93405151367188,136.51007540153847,133.39952206687863,133.55017426028493,2655900
DE,2018-06-04,134.2946319580078,136.5810277063451,133.9755996786508,136.235410530569,1737000
DE,2018-06-05,136.8734130859375,136.97976614576402,134.62247390071454,134.99467580430314,1872200
DE,2018-06-06,140.50686645507812,140.51572357781703,137.16589214634334,137.48492435516582,2468100
DE,2018-06-07,140.5955047607422,142.066598752282,139.7270332872001,140.4094104918611,2192300
DE,2018-06-08,139.23963928222656,140.56008119824088,138.29141299750606,140.13470929118537,1390300
DE,2018-06-11,138.8496551513672,139.7978945879406,137.70646437207117,139.0180351277549,1925100
DE,2018-06-12,139.65615844726562,140.5512284843191,138.73451703266184,138.73451703266184,2548600
DE,2018-06-13,135.88973999023438,139.93967557046693,135.52639518542352,139.93967557046693,2386100
DE,2018-06-14,133.08938598632812,136.38604800841657,132.93873374883216,135.59733128133408,3072100
DE,2018-06-15,131.8221435546875,133.10712981260374,129.1103759079921,131.66263417421268,5991000
DE,2018-06-18,130.97134399414062,131.28151905244002,129.96107767708568,130.6168698037901,2947200
DE,2018-06-19,126.08844757080078,128.49891098274625,125.43265515705711,128.49891098274625,3752500
DE,2018-06-20,127.92282104492188,128.36592051023533,124.84770967386073,126.41627204499811,2609600
DE,2018-06-21,125.84912109375,127.44428207390823,124.68820251223393,127.14297764496841,2784400
DE,2018-06-22,126.87714385986328,128.8179223634983,126.6112813827865,127.3291006052647,2315000
DE,2018-06-25,123.75769805908203,125.76937378856532,122.87149896514711,125.60099379714568,3705200
DE,2018-06-26,123.75769805908203,125.06928245417974,122.93353939243858,124.09445804192131,1832500
DE,2018-06-27,123.51841735839844,127.02775772393568,123.29686761483542,124.8920149506306,2433700
DE,2018-06-28,124.16857147216797,125.11261382149492,122.29830273942594,123.42936516722698,1619900
DE,2018-06-29,124.50700378417969,127.10757756911782,124.31106893281587,124.78309009575601,1906200
DE,2018-07-02,125.71818542480469,125.86958710212754,122.79699327383379,122.95729613584801,1867400
DE,2018-07-03,124.89888000488281,126.46634530799328,124.56044459130192,126.28822641280355,1580700
DE,2018-07-05,124.41796875,125.5668609929167,122.97518774593125,125.1838923820767,3014900
DE,2018-07-06,124.66732025146484,124.95232137154521,122.81485373974661,124.62278712775212,2059600
DE,2018-07-09,128.62159729003906,129.82392344699105,125.01463240878181,125.45993637956421,2149800
DE,2018-07-10,128.73739624023438,130.28704554862398,128.0605254254432,129.44097061973534,1531900
DE,2018-07-11,125.94979858398438,126.96509129626794,125.29074368353308,126.61775467337097,2396600
DE,2018-07-12,125.3976058959961,127.16990707311544,125.20167105386241,126.29711506062856,1681700
DE,2018-07-13,122.52986145019531,125.42433771428304,122.4407952062292,125.30855431504726,5103500
DE,2018-07-16,121.3631820678711,122.85049611701052,120.60615966921094,122.57440975196583,3726400
DE,2018-07-17,122.9039535522461,123.00192101532846,119.67104086013295,119.99166041298388,2704800
DE,2018-07-18,123.98155975341797,124.23092893459783,122.35174529739173,122.72579906916151,2397700
DE,2018-07-19,124.95231628417969,125.84292436376813,123.03750075930402,123.23343562398155,2303400
DE,2018-07-20,122.16472625732422,123.96375864252464,121.65708664537131,123.04643327547751,2832100
DE,2018-07-23,120.7041244506836,121.85301660261418,120.49037359717036,121.56801546459653,2789900
DE,2018-07-24,124.54264068603516,126.45745636616365,120.52600281367941,121.89753338802467,5146300
DE,2018-07-25,125.8607177734375,126.88491144556585,121.25626286833615,124.31105510043096,4371300
DE,2018-07-26,127.116455078125,128.4345644853294,125.86070833324676,126.42178203981878,3585300
DE,2018-07-27,125.3976058959961,128.11396294412285,124.36449738103653,128.11396294412285,2321400
DE,2018-07-30,123.0820083618164,127.01849362666836,122.77030375234867,126.19023480738774,2994500
DE,2018-07-31,128.95114135742188,129.80613111641247,124.68513452005315,124.80981911098915,4856500
DE,2018-08-01,126.38619995117188,129.10255740028433,125.77167818191022,127.89132982902115,2198500
DE,2018-08-02,126.54647827148438,128.22972672570006,124.99682916132944,125.48665265408958,1343200
DE,2018-08-03,127.67758178710938,128.24757044550535,126.47525537834214,126.5999399726912,1873700
DE,2018-08-06,128.1852264404297,129.01349909901887,127.16103248831837,127.30353305597275,1472900
DE,2018-08-07,130.13568115234375,131.25785631376988,128.70180123799148,128.70180123799148,1549900
DE,2018-08-08,128.9689178466797,130.31374436897678,128.3989293783621,129.96639426883618,2329000
DE,2018-08-09,124.53372192382812,128.21193742039688,123.48279738640848,127.84678486818159,3782500
DE,2018-08-10,122.05782318115234,124.0795070479076,121.00689872567644,123.79450597876195,2413100
DE,2018-08-13,121.93315887451172,122.30721264772906,120.77536562049542,122.01331034242945,2155200
DE,2018-08-14,123.48280334472656,124.355609036956,122.44079353463289,122.5387609658178,2808800
DE,2018-08-15,120.85552978515625,122.38737697332145,118.29948860483992,122.24487640009616,2563100
DE,2018-08-16,122.32504272460938,123.01080125980671,121.44333570700924,122.40519420177228,2996000
DE,2018-08-17,125.2105941772461,126.81369153482608,117.8452747006563,119.50179278228704,8811200
DE,2018-08-20,125.15714263916016,126.61773923292176,124.45356829022855,126.11900092133484,3509600
DE,2018-08-21,128.09619140625,128.59492987207383,125.30858312239417,125.33530028380588,1945200
DE,2018-08-22,127.00959777832031,128.43457590594556,126.97397944044904,128.02489027763377,1277900
DE,2018-08-23,125.7360610961914,126.74245272641764,124.59608366974172,126.65340005880296,1414700
DE,2018-08-24,128.9244384765625,129.00460354286997,125.82512573755419,126.30606177698814,1945400
DE,2018-08-27,130.20687866210938,131.16873687213916,129.36970502062428,129.36970502062428,1902500
DE,2018-08-28,130.47406005859375,132.25527589557115,129.82392008318456,131.04404858284258,1535200
DE,2018-08-29,130.01988220214844,130.91049030756588,129.73488108540627,130.7947069051892,1687800
DE,2018-08-30,127.6419448852539,130.17126833983136,127.28569353204608,129.69924718773063,1491800
DE,2018-08-31,128.0694580078125,128.39007749370788,126.63557830555855,127.02744807605313,1181300
DE,2018-09-04,126.19920349121094,127.96260426123848,125.56687915778733,127.68651784048124,1698900
DE,2018-09-05,129.0313262939453,129.2183464143618,125.6024791305412,125.6024791305412,2232100
DE,2018-09-06,129.22727966308594,130.16240757802206,128.39010562263186,129.12931219899863,1446700
DE,2018-09-07,131.48048400878906,132.1217229565227,128.26538808098078,129.22724650258124,3136300
DE,2018-09-10,132.353271484375,134.17010604542023,131.80999999486616,132.25530404890287,1872100
DE,2018-09-11,132.34437561035156,133.2973192576666,130.81252851577992,131.36470121628767,1152200
DE,2018-09-12,131.6140899658203,133.5021751626359,130.53646156182793,132.2197106602126,1949800
DE,2018-09-13,132.58480834960938,133.73370027751727,132.12170197503525,132.55809119683008,1502100
DE,2018-09-14,131.5962371826172,133.63573717470615,130.78579420611024,132.6115297898545,2002200
DE,2018-09-17,132.73623657226562,133.9830961724331,131.85454317536676,132.05937925075912,2131000
DE,2018-09-18,132.73623657226562,134.3660511651059,131.71204260570153,133.13702112314942,1529700
DE,2018-09-19,135.7197723388672,136.93099993882066,132.9677964796499,133.00341482541253,2373000
DE,2018-09-20,137.2159881591797,139.620627165266,136.4589658843005,137.36738989623547,2762200
DE,2018-09-21,136.09381103515625,138.10659388244764,135.96022526635375,137.48315738910247,2514000
DE,2018-09-24,134.97164916992188,135.68413830923154,133.3240188846183,135.45257152493588,1713500
DE,2018-09-25,134.74008178710938,135.69303889449301,133.73370396229487,135.10523433795356,1400000
DE,2018-09-26,135.657470703125,136.65494770871697,134.25030787617638,134.50857831883678,1784900
DE,2018-09-27,135.29061889648438,137.7777750421428,135.0937924114517,136.3463121785309,1494500
DE,2018-09-28,134.49435424804688,136.1315850838254,134.23489498176204,134.69118070818024,1737000
DE,2018-10-01,134.968505859375,136.40891004824334,134.36012952018532,135.7379145624619,2670300
DE,2018-10-02,138.51141357421875,138.63666556002394,134.55700019784925,135.21011251445873,2149200
DE,2018-10-03,141.54428100585938,142.16158544630125,138.77976895737177,139.25393805519144,2973700
DE,2018-10-04,141.63375854492188,142.51947771073165,139.28975146047185,141.3116800893039,3882500
DE,2018-10-05,139.9250030517578,141.98272649546377,138.4309205197549,141.80379698980374,1948300
DE,2018-10-08,137.61671447753906,139.03922170438258,136.0510582633375,137.60775913367993,2863700
DE,2018-10-09,134.60169982910156,137.53618583831445,134.29751846689462,136.84730692709968,2107400
DE,2018-10-10,131.92669677734375,134.83434458017032,131.12149381031156,134.1991293612263,2861400
DE,2018-10-11,131.04098510742188,135.09379795392422,130.1731629291124,131.31832780640778,3309500
DE,2018-10-12,132.78553771972656,134.1991032454176,130.48626684953655,133.38495874271678,1881000
DE,2018-10-15,132.81234741210938,134.29748710634806,132.01610011965732,132.45448867560074,1678300
DE,2018-10-16,135.95265197753906,136.27473038980833,132.5976742045008,134.1812138843384,2124500
DE,2018-10-17,135.66635131835938,136.41786304838502,133.68914511639267,135.2011239205838,1516000
DE,2018-10-18,131.69407653808594,135.14746802148002,130.361040586762,134.628563081842,2491800
DE,2018-10-19,130.53994750976562,133.3044458281106,130.05682308142164,131.98035179933498,1901500
DE,2018-10-22,130.11947631835938,131.47040928848392,129.12640222796122,131.38095139427293,1702300
